Year,Month,Day,Hour,Minute,DNI,Wind Speed
2019,5,1,22,30,0,1.6
2019,5,1,23,30,0,1.7000000000000002
2019,5,2,0,30,0,2
2019,5,2,1,30,0,2.1
2019,5,2,2,30,0,1.9000000000000001
2019,5,2,3,30,0,1.6
2019,5,2,4,30,0,1.3
2019,5,2,5,30,76,1.1
2019,5,2,6,30,9,0.9
2019,5,2,7,30,216,0.7000000000000001
2019,5,2,8,30,269,0.7000000000000001
2019,5,2,9,30,500,0.5
2019,5,2,10,30,770,0.30000000000000004
2019,5,2,11,30,834,0.5
2019,5,2,12,30,541,0.8
2019,5,2,13,30,621,1.3
2019,5,2,14,30,568,2
2019,5,2,15,30,153,2.9000000000000004
2019,5,2,16,30,24,3.5
2019,5,2,17,30,59,3.7
2019,5,2,18,30,30,3.7
2019,5,2,19,30,0,3.6
2019,5,2,20,30,0,3.7
2019,5,2,21,30,0,3.8000000000000003
2019,5,2,22,30,0,3.7
2019,5,2,23,30,0,3.5
2019,5,3,0,30,0,3.4000000000000004
2019,5,3,1,30,0,3.2
2019,5,3,2,30,0,3.1
2019,5,3,3,30,0,3
2019,5,3,4,30,0,3.1
2019,5,3,5,30,37,3.3000000000000003
2019,5,3,6,30,3,3.3000000000000003
2019,5,3,7,30,0,3.2
2019,5,3,8,30,0,2.8000000000000003
2019,5,3,9,30,3,2.5
2019,5,3,10,30,0,2.4000000000000004
2019,5,3,11,30,9,2.2
2019,5,3,12,30,9,2
2019,5,3,13,30,3,1.8
2019,5,3,14,30,3,1.5
2019,5,3,15,30,0,1.3
2019,5,3,16,30,2,0.9
2019,5,3,17,30,28,0.5
2019,5,3,18,30,0,0.4
2019,5,3,19,30,0,0.6000000000000001
2019,5,3,20,30,0,0.9
2019,5,3,21,30,0,0.9
2019,5,3,22,30,0,0.7000000000000001
2019,5,3,23,30,0,0.6000000000000001
2019,5,4,0,30,0,0.5
2019,5,4,1,30,0,0.6000000000000001
2019,5,4,2,30,0,0.9
2019,5,4,3,30,0,1.1
2019,5,4,4,30,0,1.2000000000000002
2019,5,4,5,30,0,1
2019,5,4,6,30,0,0.9
2019,5,4,7,30,26,0.9
2019,5,4,8,30,31,1.1
2019,5,4,9,30,2,1.2000000000000002
2019,5,4,10,30,2,1.2000000000000002
2019,5,4,11,30,7,1
2019,5,4,12,30,19,0.7000000000000001
2019,5,4,13,30,345,0.6000000000000001
2019,5,4,14,30,650,0.7000000000000001
2019,5,4,15,30,385,0.9
2019,5,4,16,30,83,1.1
2019,5,4,17,30,57,1.2000000000000002
2019,5,4,18,30,0,1.3
2019,5,4,19,30,0,1.6
2019,5,4,20,30,0,1.6
2019,5,4,21,30,0,1.6
2019,5,4,22,30,0,1.5
2019,5,4,23,30,0,1.5
2019,5,5,0,30,0,1.7000000000000002
2019,5,5,1,30,0,2
2019,5,5,2,30,0,2.5
2019,5,5,3,30,0,2.9000000000000004
2019,5,5,4,30,0,3.3000000000000003
2019,5,5,5,30,0,3.4000000000000004
2019,5,5,6,30,0,3.2
2019,5,5,7,30,0,3.1
2019,5,5,8,30,0,3.4000000000000004
2019,5,5,9,30,0,3.9000000000000004
2019,5,5,10,30,0,4.3
2019,5,5,11,30,3,4.5
2019,5,5,12,30,7,4.7
2019,5,5,13,30,0,5
2019,5,5,14,30,0,5.2
2019,5,5,15,30,0,5.300000000000001
2019,5,5,16,30,15,5.300000000000001
2019,5,5,17,30,1,5.300000000000001
2019,5,5,18,30,0,5.2
2019,5,5,19,30,0,5.1000000000000005
2019,5,5,20,30,0,4.9
2019,5,5,21,30,0,4.9
2019,5,5,22,30,0,4.9
2019,5,5,23,30,0,4.5
2019,5,6,0,30,0,4.3
2019,5,6,1,30,0,4.1000000000000005
2019,5,6,2,30,0,3.9000000000000004
2019,5,6,3,30,0,3.6
2019,5,6,4,30,0,3.3000000000000003
2019,5,6,5,30,154,3.2
2019,5,6,6,30,544,3
2019,5,6,7,30,696,2.7
2019,5,6,8,30,780,2.3000000000000003
2019,5,6,9,30,831,1.9000000000000001
2019,5,6,10,30,858,1.5
2019,5,6,11,30,855,1.1
2019,5,6,12,30,794,0.9
2019,5,6,13,30,802,1
2019,5,6,14,30,699,1.4000000000000001
2019,5,6,15,30,0,2.1
2019,5,6,16,30,0,2.6
2019,5,6,17,30,1,2.6
2019,5,6,18,30,4,2.5
2019,5,6,19,30,0,2.3000000000000003
2019,5,6,20,30,0,2.4000000000000004
2019,5,6,21,30,0,2.3000000000000003
2019,5,6,22,30,0,2.2
2019,5,6,23,30,0,2
2019,5,7,0,30,0,1.9000000000000001
2019,5,7,1,30,0,1.7000000000000002
2019,5,7,2,30,0,1.6
2019,5,7,3,30,0,1.6
2019,5,7,4,30,0,1.6
2019,5,7,5,30,250,1.7000000000000002
2019,5,7,6,30,151,1.9000000000000001
2019,5,7,7,30,87,2.1
2019,5,7,8,30,514,2.3000000000000003
2019,5,7,9,30,121,2.5
2019,5,7,10,30,450,2.8000000000000003
2019,5,7,11,30,861,3.1
2019,5,7,12,30,799,3.3000000000000003
2019,5,7,13,30,802,3.6
2019,5,7,14,30,796,3.8000000000000003
2019,5,7,15,30,704,3.8000000000000003
2019,5,7,16,30,554,3.6
2019,5,7,17,30,429,3.4000000000000004
2019,5,7,18,30,97,3.2
2019,5,7,19,30,0,2.7
2019,5,7,20,30,0,2
2019,5,7,21,30,0,1.2000000000000002
2019,5,7,22,30,0,0.6000000000000001
2019,5,7,23,30,0,0.4
2019,5,8,0,30,0,0.6000000000000001
2019,5,8,1,30,0,0.9
2019,5,8,2,30,0,1.4000000000000001
2019,5,8,3,30,0,1.8
2019,5,8,4,30,0,1.8
2019,5,8,5,30,14,1.9000000000000001
2019,5,8,6,30,282,2.1
2019,5,8,7,30,372,2.3000000000000003
2019,5,8,8,30,273,2.2
2019,5,8,9,30,366,2
2019,5,8,10,30,647,1.7000000000000002
2019,5,8,11,30,808,1.3
2019,5,8,12,30,829,1.1
2019,5,8,13,30,829,1.1
2019,5,8,14,30,801,1.3
2019,5,8,15,30,529,1.5
2019,5,8,16,30,647,1.9000000000000001
2019,5,8,17,30,488,2.1
2019,5,8,18,30,172,2.1
2019,5,8,19,30,0,2
2019,5,8,20,30,0,1.8
2019,5,8,21,30,0,1.5
2019,5,8,22,30,0,1.3
2019,5,8,23,30,0,1.3
2019,5,9,0,30,0,1.6
2019,5,9,1,30,0,1.9000000000000001
2019,5,9,2,30,0,2.3000000000000003
2019,5,9,3,30,0,2.6
2019,5,9,4,30,0,2.9000000000000004
2019,5,9,5,30,96,3.3000000000000003
2019,5,9,6,30,426,3.6
2019,5,9,7,30,12,3.8000000000000003
2019,5,9,8,30,70,3.9000000000000004
2019,5,9,9,30,6,4
2019,5,9,10,30,7,4
2019,5,9,11,30,76,4
2019,5,9,12,30,31,3.9000000000000004
2019,5,9,13,30,15,4
2019,5,9,14,30,5,4.2
2019,5,9,15,30,0,4.3
2019,5,9,16,30,0,4.1000000000000005
2019,5,9,17,30,250,3.9000000000000004
2019,5,9,18,30,0,3.8000000000000003
2019,5,9,19,30,0,3.8000000000000003
2019,5,9,20,30,0,4
2019,5,9,21,30,0,4.1000000000000005
2019,5,9,22,30,0,4.1000000000000005
2019,5,9,23,30,0,4.1000000000000005
2019,5,10,0,30,0,4
2019,5,10,1,30,0,3.9000000000000004
2019,5,10,2,30,0,4
2019,5,10,3,30,0,3.9000000000000004
2019,5,10,4,30,0,3.7
2019,5,10,5,30,0,3.6
2019,5,10,6,30,0,3.6
2019,5,10,7,30,9,3.8000000000000003
2019,5,10,8,30,245,4.2
2019,5,10,9,30,22,4.4
2019,5,10,10,30,5,4.7
2019,5,10,11,30,33,4.800000000000001
2019,5,10,12,30,4,4.7
2019,5,10,13,30,230,4.4
2019,5,10,14,30,62,4.2
2019,5,10,15,30,38,4.1000000000000005
2019,5,10,16,30,150,3.9000000000000004
2019,5,10,17,30,135,3.8000000000000003
2019,5,10,18,30,0,3.8000000000000003
2019,5,10,19,30,0,3.7
2019,5,10,20,30,0,3.6
2019,5,10,21,30,0,3.4000000000000004
2019,5,10,22,30,0,3.2
2019,5,10,23,30,0,3
2019,5,11,0,30,0,2.6
2019,5,11,1,30,0,2.3000000000000003
2019,5,11,2,30,0,2.6
2019,5,11,3,30,0,3
2019,5,11,4,30,0,3
2019,5,11,5,30,61,3.1
2019,5,11,6,30,122,3.3000000000000003
2019,5,11,7,30,53,3.4000000000000004
2019,5,11,8,30,582,3.6
2019,5,11,9,30,902,3.3000000000000003
2019,5,11,10,30,945,2.6
2019,5,11,11,30,953,1.8
2019,5,11,12,30,939,1.4000000000000001
2019,5,11,13,30,917,1.1
2019,5,11,14,30,771,0.8
2019,5,11,15,30,768,0.5
2019,5,11,16,30,0,0.4
2019,5,11,17,30,0,0.4
2019,5,11,18,30,0,0.4
2019,5,11,19,30,0,0.6000000000000001
2019,5,11,20,30,0,0.8
2019,5,11,21,30,0,1.1
2019,5,11,22,30,0,1.7000000000000002
2019,5,11,23,30,0,2.1
2019,5,12,0,30,0,1.9000000000000001
2019,5,12,1,30,0,1.9000000000000001
2019,5,12,2,30,0,2.8000000000000003
2019,5,12,3,30,0,3.9000000000000004
2019,5,12,4,30,0,4.9
2019,5,12,5,30,0,5.6000000000000005
2019,5,12,6,30,0,6.2
2019,5,12,7,30,0,6.7
2019,5,12,8,30,0,7.2
2019,5,12,9,30,0,7.1000000000000005
2019,5,12,10,30,0,6.9
2019,5,12,11,30,0,6.7
2019,5,12,12,30,0,6.6000000000000005
2019,5,12,13,30,1,6.4
2019,5,12,14,30,0,6.300000000000001
2019,5,12,15,30,0,6.300000000000001
2019,5,12,16,30,2,6.2
2019,5,12,17,30,0,5.9
2019,5,12,18,30,0,5.800000000000001
2019,5,12,19,30,0,5.5
2019,5,12,20,30,0,5.300000000000001
2019,5,12,21,30,0,5
2019,5,12,22,30,0,4.800000000000001
2019,5,12,23,30,0,4.7
2019,5,13,0,30,0,4.5
2019,5,13,1,30,0,4.3
2019,5,13,2,30,0,4.2
2019,5,13,3,30,0,4.2
2019,5,13,4,30,0,4.3
2019,5,13,5,30,0,4.5
2019,5,13,6,30,0,4.800000000000001
2019,5,13,7,30,0,4.7
2019,5,13,8,30,5,4.6000000000000005
2019,5,13,9,30,0,4.800000000000001
2019,5,13,10,30,2,5.2
2019,5,13,11,30,4,5.5
2019,5,13,12,30,0,5.7
2019,5,13,13,30,4,5.5
2019,5,13,14,30,1,4.800000000000001
2019,5,13,15,30,3,4
2019,5,13,16,30,11,3.3000000000000003
2019,5,13,17,30,1,3.4000000000000004
2019,5,13,18,30,4,4
2019,5,13,19,30,0,3.8000000000000003
2019,5,13,20,30,0,3.6
2019,5,13,21,30,0,3.3000000000000003
2019,5,13,22,30,0,3
2019,5,13,23,30,0,2.7
2019,5,14,0,30,0,2.5
2019,5,14,1,30,0,2.3000000000000003
2019,5,14,2,30,0,2.1
2019,5,14,3,30,0,1.9000000000000001
2019,5,14,4,30,0,1.7000000000000002
2019,5,14,5,30,0,1.5
2019,5,14,6,30,0,1.1
2019,5,14,7,30,0,0.6000000000000001
2019,5,14,8,30,1,0.4
2019,5,14,9,30,7,0.6000000000000001
2019,5,14,10,30,10,0.9
2019,5,14,11,30,24,1.2000000000000002
2019,5,14,12,30,12,1.2000000000000002
2019,5,14,13,30,14,1.3
2019,5,14,14,30,0,1.4000000000000001
2019,5,14,15,30,10,1.5
2019,5,14,16,30,0,1.6
2019,5,14,17,30,0,1.4000000000000001
2019,5,14,18,30,0,1.2000000000000002
2019,5,14,19,30,0,1
2019,5,14,20,30,0,1.6
2019,5,14,21,30,0,2.4000000000000004
2019,5,14,22,30,0,3
2019,5,14,23,30,0,3.2
2019,5,15,0,30,0,3.2
2019,5,15,1,30,0,3.2
2019,5,15,2,30,0,3.1
2019,5,15,3,30,0,3.1
2019,5,15,4,30,0,3.3000000000000003
2019,5,15,5,30,419,3.5
2019,5,15,6,30,677,3.7
2019,5,15,7,30,804,3.6
2019,5,15,8,30,871,3.4000000000000004
2019,5,15,9,30,905,2.8000000000000003
2019,5,15,10,30,920,2.2
2019,5,15,11,30,822,1.7000000000000002
2019,5,15,12,30,535,1.6
2019,5,15,13,30,840,1.6
2019,5,15,14,30,451,1.7000000000000002
2019,5,15,15,30,125,1.6
2019,5,15,16,30,684,1.5
2019,5,15,17,30,507,1.3
2019,5,15,18,30,35,1.1
2019,5,15,19,30,0,1.4000000000000001
2019,5,15,20,30,0,1.5
2019,5,15,21,30,0,1.7000000000000002
2019,5,15,22,30,0,1.8
2019,5,15,23,30,0,1.9000000000000001
2019,5,16,0,30,0,2
2019,5,16,1,30,0,2.1
2019,5,16,2,30,0,2.2
2019,5,16,3,30,0,2.2
2019,5,16,4,30,0,1.9000000000000001
2019,5,16,5,30,35,1.6
2019,5,16,6,30,27,1.6
2019,5,16,7,30,676,1.6
2019,5,16,8,30,722,1.5
2019,5,16,9,30,868,1.5
2019,5,16,10,30,899,1.4000000000000001
2019,5,16,11,30,263,1.4000000000000001
2019,5,16,12,30,461,1.3
2019,5,16,13,30,519,1.4000000000000001
2019,5,16,14,30,638,1.4000000000000001
2019,5,16,15,30,393,1.4000000000000001
2019,5,16,16,30,261,1.3
2019,5,16,17,30,528,1.1
2019,5,16,18,30,234,1.1
2019,5,16,19,30,0,1.2000000000000002
2019,5,16,20,30,0,1.3
2019,5,16,21,30,0,1.5
2019,5,16,22,30,0,1.8
2019,5,16,23,30,0,2.2
2019,5,17,0,30,0,2.7
2019,5,17,1,30,0,3.1
2019,5,17,2,30,0,3.2
2019,5,17,3,30,0,3.1
2019,5,17,4,30,0,3
2019,5,17,5,30,322,3.1
2019,5,17,6,30,269,3
2019,5,17,7,30,481,2.9000000000000004
2019,5,17,8,30,703,3.2
2019,5,17,9,30,544,3.4000000000000004
2019,5,17,10,30,351,3.6
2019,5,17,11,30,5,3.7
2019,5,17,12,30,1,3.5
2019,5,17,13,30,57,3.1
2019,5,17,14,30,217,2.6
2019,5,17,15,30,94,2.5
2019,5,17,16,30,0,2.6
2019,5,17,17,30,356,2.3000000000000003
2019,5,17,18,30,144,2.2
2019,5,17,19,30,0,2
2019,5,17,20,30,0,2
2019,5,17,21,30,0,1.9000000000000001
2019,5,17,22,30,0,1.8
2019,5,17,23,30,0,2
2019,5,18,0,30,0,2.8000000000000003
2019,5,18,1,30,0,3.1
2019,5,18,2,30,0,2.6
2019,5,18,3,30,0,2.3000000000000003
2019,5,18,4,30,8,2.3000000000000003
2019,5,18,5,30,397,2.3000000000000003
2019,5,18,6,30,610,2.4000000000000004
2019,5,18,7,30,761,2.2
2019,5,18,8,30,862,1.7000000000000002
2019,5,18,9,30,683,1.3
2019,5,18,10,30,868,1
2019,5,18,11,30,933,0.8
2019,5,18,12,30,684,0.7000000000000001
2019,5,18,13,30,782,0.9
2019,5,18,14,30,848,1.3
2019,5,18,15,30,781,1.9000000000000001
2019,5,18,16,30,298,2.2
2019,5,18,17,30,399,2.3000000000000003
2019,5,18,18,30,226,2.4000000000000004
2019,5,18,19,30,0,3.3000000000000003
2019,5,18,20,30,0,3.4000000000000004
2019,5,18,21,30,0,3.2
2019,5,18,22,30,0,3
2019,5,18,23,30,0,2.9000000000000004
2019,5,19,0,30,0,2.8000000000000003
2019,5,19,1,30,0,2.7
2019,5,19,2,30,0,2.5
2019,5,19,3,30,0,2.4000000000000004
2019,5,19,4,30,0,2.3000000000000003
2019,5,19,5,30,8,2.5
2019,5,19,6,30,92,2.8000000000000003
2019,5,19,7,30,147,3.2
2019,5,19,8,30,417,3.5
2019,5,19,9,30,147,3.7
2019,5,19,10,30,457,3.8000000000000003
2019,5,19,11,30,815,4
2019,5,19,12,30,814,4.3
2019,5,19,13,30,794,4.5
2019,5,19,14,30,748,4.6000000000000005
2019,5,19,15,30,670,4.5
2019,5,19,16,30,244,4.2
2019,5,19,17,30,287,3.9000000000000004
2019,5,19,18,30,59,3.7
2019,5,19,19,30,0,3.8000000000000003
2019,5,19,20,30,0,3.8000000000000003
2019,5,19,21,30,0,3.7
2019,5,19,22,30,0,3.4000000000000004
2019,5,19,23,30,0,3.2
2019,5,20,0,30,0,3.1
2019,5,20,1,30,0,3.2
2019,5,20,2,30,0,3.2
2019,5,20,3,30,0,3.1
2019,5,20,4,30,0,3.1
2019,5,20,5,30,0,3.3000000000000003
2019,5,20,6,30,34,3.3000000000000003
2019,5,20,7,30,293,3.2
2019,5,20,8,30,384,3.1
2019,5,20,9,30,471,3
2019,5,20,10,30,282,2.9000000000000004
2019,5,20,11,30,488,3
2019,5,20,12,30,253,3.2
2019,5,20,13,30,521,3.3000000000000003
2019,5,20,14,30,461,3.4000000000000004
2019,5,20,15,30,251,3.5
2019,5,20,16,30,467,3.5
2019,5,20,17,30,197,3.6
2019,5,20,18,30,144,3.6
2019,5,20,19,30,0,3.1
2019,5,20,20,30,0,2.7
2019,5,20,21,30,0,2.6
2019,5,20,22,30,0,2.6
2019,5,20,23,30,0,2.9000000000000004
2019,5,21,0,30,0,3.5
2019,5,21,1,30,0,4
2019,5,21,2,30,0,4.2
2019,5,21,3,30,0,4.2
2019,5,21,4,30,13,4.4
2019,5,21,5,30,184,4.6000000000000005
2019,5,21,6,30,237,4.800000000000001
2019,5,21,7,30,814,4.800000000000001
2019,5,21,8,30,884,4.7
2019,5,21,9,30,928,4.5
2019,5,21,10,30,955,4.1000000000000005
2019,5,21,11,30,653,3.6
2019,5,21,12,30,480,3.3000000000000003
2019,5,21,13,30,811,3.3000000000000003
2019,5,21,14,30,919,3.3000000000000003
2019,5,21,15,30,877,3.2
2019,5,21,16,30,807,3
2019,5,21,17,30,619,2.9000000000000004
2019,5,21,18,30,168,2.9000000000000004
2019,5,21,19,30,0,3.4000000000000004
2019,5,21,20,30,0,3.5
2019,5,21,21,30,0,3.5
2019,5,21,22,30,0,3.5
2019,5,21,23,30,0,3.4000000000000004
2019,5,22,0,30,0,3.3000000000000003
2019,5,22,1,30,0,3.2
2019,5,22,2,30,0,3
2019,5,22,3,30,0,2.8000000000000003
2019,5,22,4,30,18,2.5
2019,5,22,5,30,468,2.3000000000000003
2019,5,22,6,30,698,2.3000000000000003
2019,5,22,7,30,814,2.3000000000000003
2019,5,22,8,30,875,2.1
2019,5,22,9,30,901,1.7000000000000002
2019,5,22,10,30,910,1.4000000000000001
2019,5,22,11,30,915,1.2000000000000002
2019,5,22,12,30,887,0.9
2019,5,22,13,30,611,0.7000000000000001
2019,5,22,14,30,352,0.6000000000000001
2019,5,22,15,30,528,0.8
2019,5,22,16,30,630,1.2000000000000002
2019,5,22,17,30,489,1.5
2019,5,22,18,30,112,1.6
2019,5,22,19,30,0,2.5
2019,5,22,20,30,0,3
2019,5,22,21,30,0,3
2019,5,22,22,30,0,3
2019,5,22,23,30,0,2.9000000000000004
2019,5,23,0,30,0,2.9000000000000004
2019,5,23,1,30,0,2.9000000000000004
2019,5,23,2,30,0,2.9000000000000004
2019,5,23,3,30,0,3
2019,5,23,4,30,0,3
2019,5,23,5,30,0,2.9000000000000004
2019,5,23,6,30,0,3.1
2019,5,23,7,30,0,3.6
2019,5,23,8,30,103,4
2019,5,23,9,30,20,4.4
2019,5,23,10,30,208,4.6000000000000005
2019,5,23,11,30,215,4.5
2019,5,23,12,30,245,4.3
2019,5,23,13,30,541,3.9000000000000004
2019,5,23,14,30,114,3.7
2019,5,23,15,30,19,3.7
2019,5,23,16,30,24,3.9000000000000004
2019,5,23,17,30,0,4
2019,5,23,18,30,25,3.8000000000000003
2019,5,23,19,30,0,3.8000000000000003
2019,5,23,20,30,0,4
2019,5,23,21,30,0,4.5
2019,5,23,22,30,0,4.9
2019,5,23,23,30,0,4.6000000000000005
2019,5,24,0,30,0,3.7
2019,5,24,1,30,0,2.8000000000000003
2019,5,24,2,30,0,2.5
2019,5,24,3,30,0,2.6
2019,5,24,4,30,16,3
2019,5,24,5,30,445,3.4000000000000004
2019,5,24,6,30,685,3.8000000000000003
2019,5,24,7,30,806,4.1000000000000005
2019,5,24,8,30,874,4.3
2019,5,24,9,30,885,4.4
2019,5,24,10,30,885,4.3
2019,5,24,11,30,588,4.2
2019,5,24,12,30,815,4
2019,5,24,13,30,801,3.9000000000000004
2019,5,24,14,30,368,3.8000000000000003
2019,5,24,15,30,454,3.5
2019,5,24,16,30,516,3.1
2019,5,24,17,30,359,2.5
2019,5,24,18,30,346,2.3000000000000003
2019,5,24,19,30,0,2.1
2019,5,24,20,30,0,2
2019,5,24,21,30,0,1.8
2019,5,24,22,30,0,1.6
2019,5,24,23,30,0,1.5
2019,5,25,0,30,0,1.5
2019,5,25,1,30,0,1.6
2019,5,25,2,30,0,1.7000000000000002
2019,5,25,3,30,0,1.8
2019,5,25,4,30,19,1.9000000000000001
2019,5,25,5,30,388,2
2019,5,25,6,30,632,2.2
2019,5,25,7,30,749,2.2
2019,5,25,8,30,807,2.2
2019,5,25,9,30,831,2.2
2019,5,25,10,30,790,2.4000000000000004
2019,5,25,11,30,831,2.7
2019,5,25,12,30,365,3.1
2019,5,25,13,30,604,3.4000000000000004
2019,5,25,14,30,507,3.8000000000000003
2019,5,25,15,30,469,3.9000000000000004
2019,5,25,16,30,444,3.9000000000000004
2019,5,25,17,30,442,3.7
2019,5,25,18,30,5,3.6
2019,5,25,19,30,0,3.8000000000000003
2019,5,25,20,30,0,4
2019,5,25,21,30,0,3.7
2019,5,25,22,30,0,3.3000000000000003
2019,5,25,23,30,0,3.4000000000000004
2019,5,26,0,30,0,3.7
2019,5,26,1,30,0,3.7
2019,5,26,2,30,0,3.3000000000000003
2019,5,26,3,30,0,2.7
2019,5,26,4,30,15,2.2
2019,5,26,5,30,352,1.9000000000000001
2019,5,26,6,30,596,1.7000000000000002
2019,5,26,7,30,659,1.6
2019,5,26,8,30,819,1.6
2019,5,26,9,30,868,1.5
2019,5,26,10,30,894,1.5
2019,5,26,11,30,790,1.5
2019,5,26,12,30,454,1.7000000000000002
2019,5,26,13,30,727,2
2019,5,26,14,30,159,2.2
2019,5,26,15,30,40,2.3000000000000003
2019,5,26,16,30,26,2.2
2019,5,26,17,30,0,2.1
2019,5,26,18,30,16,2
2019,5,26,19,30,0,2.1
2019,5,26,20,30,0,2
2019,5,26,21,30,0,1.9000000000000001
2019,5,26,22,30,0,1.8
2019,5,26,23,30,0,1.7000000000000002
2019,5,27,0,30,0,1.6
2019,5,27,1,30,0,1.7000000000000002
2019,5,27,2,30,0,1.8
2019,5,27,3,30,0,2
2019,5,27,4,30,22,2.4000000000000004
2019,5,27,5,30,408,2.6
2019,5,27,6,30,645,2.7
2019,5,27,7,30,777,2.6
2019,5,27,8,30,851,2.3000000000000003
2019,5,27,9,30,892,1.9000000000000001
2019,5,27,10,30,917,1.7000000000000002
2019,5,27,11,30,932,1.5
2019,5,27,12,30,852,1.5
2019,5,27,13,30,868,1.5
2019,5,27,14,30,890,1.4000000000000001
2019,5,27,15,30,638,1.3
2019,5,27,16,30,629,1.2000000000000002
2019,5,27,17,30,645,1
2019,5,27,18,30,388,0.8
2019,5,27,19,30,0,0.7000000000000001
2019,5,27,20,30,0,0.9
2019,5,27,21,30,0,1.2000000000000002
2019,5,27,22,30,0,1.4000000000000001
2019,5,27,23,30,0,1.5
2019,5,28,0,30,0,1.4000000000000001
2019,5,28,1,30,0,1.1
2019,5,28,2,30,0,1
2019,5,28,3,30,0,0.8
2019,5,28,4,30,0,0.8
2019,5,28,5,30,2,1.1
2019,5,28,6,30,88,1.5
2019,5,28,7,30,54,2.1
2019,5,28,8,30,10,3
2019,5,28,9,30,1,3.9000000000000004
2019,5,28,10,30,1,4.6000000000000005
2019,5,28,11,30,20,4.9
2019,5,28,12,30,7,5
2019,5,28,13,30,6,5
2019,5,28,14,30,0,4.800000000000001
2019,5,28,15,30,98,4.5
2019,5,28,16,30,104,4.2
2019,5,28,17,30,232,3.8000000000000003
2019,5,28,18,30,0,3.6
2019,5,28,19,30,0,3.3000000000000003
2019,5,28,20,30,0,3.1
2019,5,28,21,30,0,3.1
2019,5,28,22,30,0,3.3000000000000003
2019,5,28,23,30,0,3.7
2019,5,29,0,30,0,4.5
2019,5,29,1,30,0,4.4
2019,5,29,2,30,0,3
2019,5,29,3,30,0,2.1
2019,5,29,4,30,0,1.8
2019,5,29,5,30,82,1.8
2019,5,29,6,30,102,1.6
2019,5,29,7,30,48,1.5
2019,5,29,8,30,22,1.3
2019,5,29,9,30,31,1.2000000000000002
2019,5,29,10,30,25,1.3
2019,5,29,11,30,60,1.8
2019,5,29,12,30,57,2.5
2019,5,29,13,30,159,3
2019,5,29,14,30,105,3.4000000000000004
2019,5,29,15,30,0,3.7
2019,5,29,16,30,0,3.7
2019,5,29,17,30,0,3.7
2019,5,29,18,30,0,3.7
2019,5,29,19,30,0,3.2
2019,5,29,20,30,0,2.6
2019,5,29,21,30,0,2.1
2019,5,29,22,30,0,1.8
2019,5,29,23,30,0,1.7000000000000002
2019,5,30,0,30,0,1.6
2019,5,30,1,30,0,1.4000000000000001
2019,5,30,2,30,0,1.4000000000000001
2019,5,30,3,30,0,1.6
2019,5,30,4,30,0,1.7000000000000002
2019,5,30,5,30,342,1.6
2019,5,30,6,30,235,1.3
2019,5,30,7,30,0,0.8
2019,5,30,8,30,10,0.6000000000000001
2019,5,30,9,30,39,0.9
2019,5,30,10,30,118,1.5
2019,5,30,11,30,41,2
2019,5,30,12,30,127,2.5
2019,5,30,13,30,14,2.8000000000000003
2019,5,30,14,30,10,3.1
2019,5,30,15,30,17,3.3000000000000003
2019,5,30,16,30,26,3.3000000000000003
2019,5,30,17,30,0,3.2
2019,5,30,18,30,0,3.1
2019,5,30,19,30,0,3.2
2019,5,30,20,30,0,3.1
2019,5,30,21,30,0,3
2019,5,30,22,30,0,2.7
2019,5,30,23,30,0,2.3000000000000003
2019,5,31,0,30,0,2.2
2019,5,31,1,30,0,2.2
2019,5,31,2,30,0,2.3000000000000003
2019,5,31,3,30,0,2.2
2019,5,31,4,30,20,2.3000000000000003
2019,5,31,5,30,359,2.2
2019,5,31,6,30,591,2
2019,5,31,7,30,715,1.9000000000000001
2019,5,31,8,30,779,1.8
2019,5,31,9,30,800,1.6
2019,5,31,10,30,786,1.4000000000000001
2019,5,31,11,30,752,1.2000000000000002
2019,5,31,12,30,646,1.1
2019,5,31,13,30,526,1
2019,5,31,14,30,447,1.1
2019,5,31,15,30,380,1.3
2019,5,31,16,30,170,1.4000000000000001
2019,5,31,17,30,168,1.5
2019,5,31,18,30,69,1.5
2019,5,31,19,30,0,1.6
2019,5,31,20,30,0,1.5
2019,5,31,21,30,0,1.4000000000000001
2019,5,31,22,30,0,1.3
2019,5,31,23,30,0,1.2000000000000002
2019,6,1,0,30,0,1.2000000000000002
2019,6,1,1,30,0,1.2000000000000002
2019,6,1,2,30,0,1.3
2019,6,1,3,30,0,1.5
2019,6,1,4,30,10,2.1
2019,6,1,5,30,142,2.4000000000000004
2019,6,1,6,30,318,2
2019,6,1,7,30,297,1.7000000000000002
2019,6,1,8,30,331,1.9000000000000001
2019,6,1,9,30,419,2.1
2019,6,1,10,30,363,1.8
2019,6,1,11,30,322,1.4000000000000001
2019,6,1,12,30,289,1.1
2019,6,1,13,30,233,1.1
2019,6,1,14,30,132,1.5
2019,6,1,15,30,334,2
2019,6,1,16,30,211,2.2
2019,6,1,17,30,225,2
2019,6,1,18,30,38,1.7000000000000002
2019,6,1,19,30,0,1.5
2019,6,1,20,30,0,1.5
2019,6,1,21,30,0,1.5
2019,6,1,22,30,0,1.5
2019,6,1,23,30,0,1.6
2019,6,2,0,30,0,1.5
2019,6,2,1,30,0,1.4000000000000001
2019,6,2,2,30,0,1.3
2019,6,2,3,30,0,1.2000000000000002
2019,6,2,4,30,6,1.2000000000000002
